h_pos,v_pos
1.6,-1.55
1.6,-1.55
1.6,-1.55
1.6,-1.55
1.6,-1.55
1.6,-1.55
1.6,-1.55
1.6,-1.55
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
