Timestamp,black_x,black_y,yellow_x,yellow_y
1727469110.244763,4.42,4.47,-0.29,0.05
1727469110.2864,4.42,4.47,-0.76,0.03
1727469110.315808,4.44,4.47,-0.31,0.03
1727469110.3396769,4.44,4.47,-0.31,0.02
1727469110.374132,4.42,4.47,-0.31,0.02
1727469110.4158652,4.42,4.47,-0.29,0.02
1727469110.439564,4.42,4.47,-0.31,0.02
1727469110.4739351,4.42,4.47,-0.31,0.02
1727469110.508875,4.42,4.47,-0.31,0.02
1727469110.538232,4.42,4.47,-0.31,0.03
1727469110.5733309,4.42,4.47,-0.31,0.02
1727469110.603277,4.42,4.47,-0.31,0.02
1727469110.637598,4.44,4.47,-0.31,0.02
1727469110.672964,4.42,4.47,-0.31,0.03
1727469110.70297,4.44,4.47,-0.31,0.02
1727469110.737673,4.42,4.47,-0.31,0.02
1727469110.771011,4.42,4.47,-0.31,0.02
1727469110.800684,4.42,4.47,-0.31,0.03
1727469110.8346891,4.42,4.47,-0.31,0.02
1727469110.876286,4.42,4.47,-0.31,0.02
1727469110.899769,4.42,4.47,-0.31,0.02
1727469110.9398599,4.42,4.47,-0.31,0.02
1727469110.963985,4.44,4.47,-0.31,0.02
1727469110.999636,4.42,4.47,-0.31,0.03
1727469111.035008,4.44,4.47,-0.31,0.02
1727469111.068346,4.42,4.47,-0.31,0.03
1727469111.098756,4.42,4.47,-0.31,0.02
1727469111.1342878,4.42,4.47,-0.31,0.03
1727469111.1702,4.44,4.47,-0.31,0.02
1727469111.1997929,4.42,4.47,-0.31,0.03
1727469111.235596,4.44,4.47,-0.29,-0.0
1727469111.265723,4.42,4.47,-0.31,0.03
1727469111.300616,4.44,4.47,-0.31,0.02
1727469111.33567,4.42,4.47,-0.31,0.03
1727469111.364395,4.42,4.47,-0.31,0.03
1727469111.399667,4.42,4.47,-0.31,0.03
1727469111.4290051,4.44,4.47,-0.31,0.02
1727469111.470264,4.42,4.47,-0.31,0.03
1727469111.493718,4.44,4.47,-0.31,0.02
1727469111.5284321,4.42,4.47,-0.31,0.03
1727469111.563873,4.42,4.47,-0.31,0.02
1727469111.5991838,4.42,4.47,-0.31,0.02
1727469111.628157,4.42,4.47,-0.31,0.02
1727469111.662234,4.42,4.47,-1000000,-1000000
1727469111.6914308,4.44,4.47,-1.6,0.06
1727469111.733068,4.42,4.47,-3.03,-0.03
1727469111.762718,4.42,4.47,-2.69,-0.0
1727469111.7922611,4.42,4.47,-2.37,-0.0
1727469111.821374,4.42,4.47,-2.37,-0.0
1727469111.8614678,4.42,4.47,-2.37,-0.0
1727469111.8970292,4.42,4.47,-2.37,-0.0
1727469111.927598,4.42,4.47,-2.37,-0.0
1727469111.961719,4.42,4.47,-2.37,0.02
1727469111.991252,4.42,4.47,-2.37,-0.0
1727469112.027051,4.44,4.47,-2.37,-0.0
1727469112.0625548,4.42,4.47,-2.37,-0.0
1727469112.091458,4.4,4.47,-2.37,-0.0
1727469112.1256871,4.44,4.47,-2.37,-0.0
1727469112.194449,4.42,4.47,-2.37,-0.0
1727469112.224283,4.42,4.47,-2.37,0.02
1727469112.2590551,4.42,4.47,-2.37,-0.0
1727469112.288053,4.42,4.47,-2.37,-0.0
1727469112.323762,4.44,4.47,-2.37,-0.0
1727469112.35363,4.42,4.47,-2.39,0.02
1727469112.388373,4.44,4.47,-2.37,-0.0
1727469112.412124,4.44,4.47,-2.37,-0.0
1727469112.45941,4.44,4.47,-2.37,-0.0
1727469112.483138,4.42,4.47,-2.37,0.02
1727469112.518795,4.42,4.47,-2.37,-0.0
1727469112.554235,4.42,4.47,-2.37,0.02
1727469112.624305,4.44,4.45,-2.37,-0.0
1727469112.653238,4.42,4.47,-2.37,-0.0
1727469112.688357,4.42,4.47,-2.37,-0.0
1727469112.7235131,4.42,4.47,-2.37,0.02
1727469112.752836,4.44,4.47,-2.37,-0.0
1727469112.788278,4.42,4.47,-2.37,-0.0
1727469112.8166652,4.44,4.47,-2.37,-0.0
1727469112.844453,4.42,4.47,-2.37,-0.0
1727469112.8859499,4.44,4.47,-2.37,-0.0
1727469112.920376,4.42,4.47,-2.37,-0.0
1727469112.950606,4.44,4.47,-2.37,-0.0
1727469112.980848,4.44,4.47,-2.37,0.02
1727469113.01491,4.42,4.47,-2.37,-0.0
1727469113.0489972,4.42,4.47,-2.37,-0.0
1727469113.077672,4.42,4.47,-2.37,-0.0
1727469113.113604,4.42,4.47,-2.37,-0.0
1727469113.147409,4.42,4.47,-2.37,-0.0
1727469113.1781068,4.42,4.47,-1000000,-1000000
1727469113.218567,4.44,4.47,-3.55,0.06
1727469113.242055,4.42,4.47,-5.15,0.02
1727469113.2779431,4.42,4.47,-5.08,-0.05
1727469113.313975,4.42,4.47,-4.87,-0.05
1727469113.3439202,4.42,4.47,-4.87,-0.03
1727469113.3729339,4.42,4.47,-4.87,-0.03
1727469113.408394,4.42,4.47,-4.87,-0.03
1727469113.437421,4.42,4.47,-4.89,-0.05
